Sample	posterior	ESS(posterior)	likelihood	prior
0	-7864.580141258577	N	-7854.169754222595	-10.410387035981923
1000	-7378.9199351545585	2.0	-7375.315297771785	-3.6046373827743814
2000	-7374.832686444913	3.0	-7370.83621864618	-3.99646779873262
3000	-7374.482284968439	4.0	-7371.008381272841	-3.473903695597624
4000	-7374.7008430016795	5.0	-7370.944716403386	-3.75612659829297
5000	-7375.940807574097	6.0	-7370.8293133419575	-5.111494232139007
6000	-7374.306065132688	7.0	-7370.776834512035	-3.5292306206531747
7000	-7376.747107412272	8.0	-7373.175158885919	-3.571948526353151
8000	-7375.130593268038	9.0	-7371.603409195053	-3.527184072984521
9000	-7378.682212728635	9.0	-7374.841003277557	-3.841209451077486
10000	-7375.943657599512	10.0	-7372.166229159315	-3.7774284401971965
11000	-7374.925714225401	11.0	-7370.776763054571	-4.148951170829227
12000	-7378.37652349934	12.0	-7374.125635421921	-4.25088807741882
13000	-7378.907859262463	13.0	-7375.092724153665	-3.8151351087981
14000	-7375.720054989333	14.0	-7371.470263992042	-4.249790997291082
15000	-7376.302982674338	15.0	-7372.451749094388	-3.8512335799499446
16000	-7376.165483967599	16.0	-7371.6554083688825	-4.510075598716444
17000	-7375.944607173191	17.0	-7372.163347708794	-3.78125946439683
18000	-7376.216869266877	18.0	-7370.581343963766	-5.635525303111267
19000	-7376.940226817072	8.4	-7372.346643613367	-4.59358320370476
20000	-7376.1561601832855	8.9	-7372.282536344878	-3.8736238384071657
21000	-7375.584199471565	9.5	-7372.092953980719	-3.4912454908452633
22000	-7374.979102061446	10.2	-7370.749909879253	-4.229192182192537
23000	-7377.375316000339	11.6	-7372.44298321132	-4.932332789019027
24000	-7374.659851910629	12.0	-7371.14229446056	-3.5175574500693743
25000	-7378.78512949521	16.4	-7374.952485457507	-3.8326440377030826
26000	-7375.043610500077	17.7	-7371.51082917798	-3.532781322097472
27000	-7374.42973574661	26.0	-7371.105152617389	-3.324583129221444
28000	-7376.43672552277	27.0	-7372.381095018276	-4.055630504493973
29000	-7373.795064204924	27.0	-7370.22211562753	-3.57294857739367
30000	-7375.301336862367	28.0	-7371.18065951807	-4.120677344297681
31000	-7379.782555574681	29.0	-7375.246295419274	-4.536260155406618
32000	-7376.800533282303	30.0	-7373.265226182127	-3.5353071001761807
33000	-7374.829544610687	31.0	-7370.772404845385	-4.057139765302296
34000	-7375.85573231832	32.0	-7372.130176171221	-3.7255561470989544
35000	-7379.689743847926	33.0	-7375.823309194119	-3.8664346538066816
36000	-7375.286494999537	34.0	-7371.001396006907	-4.285098992629982
37000	-7377.026386304218	35.0	-7372.994301476259	-4.03208482795918
38000	-7374.862663280023	36.0	-7371.367311680538	-3.495351599485934
39000	-7375.195731739296	36.0	-7371.650643068415	-3.5450886708811336
40000	-7374.615152969358	37.0	-7370.800281274462	-3.8148716948967323
41000	-7374.493242377048	38.0	-7370.913714845075	-3.5795275319721442
42000	-7376.50660373217	39.0	-7372.578112181595	-3.928491550575152
43000	-7380.725848116099	40.0	-7375.729580140655	-4.996267975443519
44000	-7376.343962788295	41.0	-7372.70302337788	-3.64093941041593
45000	-7375.38246095459	42.0	-7371.699454408892	-3.683006545698215
46000	-7376.752052898813	43.0	-7372.651287573109	-4.10076532570494
47000	-7377.745636599267	44.0	-7374.001572940924	-3.744063658342824
48000	-7374.370042551698	45.0	-7370.500190989469	-3.8698515622288028
49000	-7376.309847314494	45.0	-7373.026739771264	-3.283107543229313
50000	-7377.039038752762	46.0	-7373.557150337119	-3.481888415642857
51000	-7375.740663491532	47.0	-7371.843358648821	-3.897304842711095
52000	-7378.010673351483	48.0	-7373.320341466667	-4.690331884816425
53000	-7373.806464583732	49.0	-7370.352680247308	-3.453784336424059
54000	-7375.58843760822	50.0	-7372.264523731391	-3.323913876829385
55000	-7375.41213947376	51.0	-7371.53034223815	-3.8817972356103234
56000	-7375.058745267451	52.0	-7371.8218462368295	-3.236899030621149
57000	-7374.92656955329	53.0	-7371.389627092026	-3.5369424612645455
58000	-7375.05799332049	54.0	-7371.681180496896	-3.3768128235945625
59000	-7375.966562647479	54.0	-7372.129653486715	-3.8369091607636516
60000	-7380.58861223126	55.0	-7372.532936716799	-8.055675514462047
61000	-7378.370624858398	56.0	-7374.4051006670625	-3.965524191334689
62000	-7377.338099683295	57.0	-7373.105768908389	-4.232330774905341
63000	-7374.37171105273	58.0	-7370.889684952962	-3.482026099767178
64000	-7377.792718926417	59.0	-7373.10204208998	-4.690676836436583
65000	-7377.324760939349	60.0	-7372.902775984083	-4.4219849552668675
66000	-7374.942761919475	61.0	-7371.501700269113	-3.441061650362219
67000	-7378.121269815842	62.0	-7374.40371850978	-3.717551306062263
68000	-7377.301172221006	63.0	-7373.269491550315	-4.031680670690683
69000	-7376.948938754991	63.0	-7372.052421482335	-4.896517272655574
70000	-7379.158804604586	64.0	-7374.348285542488	-4.810519062097807
71000	-7375.615447751182	65.0	-7371.927350650964	-3.6880971002176115
72000	-7375.955028233176	66.0	-7372.467484419492	-3.4875438136828825
73000	-7375.881175503983	67.0	-7372.081224306079	-3.7999511979045715
74000	-7375.370704234417	68.0	-7371.661427654326	-3.709276580090839
75000	-7379.597820753093	69.0	-7375.731314705015	-3.8665060480775733
76000	-7375.947871763649	70.0	-7372.016582254478	-3.9312895091715334
77000	-7376.461111312686	71.0	-7372.404601850397	-4.056509462288565
78000	-7375.023546193511	72.0	-7371.497601546646	-3.525944646864773
79000	-7374.552043992913	72.0	-7370.921967656641	-3.6300763362720585
80000	-7380.162375616494	73.0	-7376.097850747153	-4.064524869340403
81000	-7378.472805391146	74.0	-7372.906970597193	-5.565834793952746
82000	-7376.713587325176	75.0	-7373.203377676514	-3.510209648662716
83000	-7376.701986846203	76.0	-7372.632730259338	-4.069256586864642
84000	-7375.508152711345	77.0	-7371.862216318145	-3.6459363931997393
85000	-7373.7346379830215	78.0	-7370.2823883138735	-3.452249669147525
86000	-7375.450258799672	79.0	-7372.228644568391	-3.221614231281227
87000	-7380.836385424899	80.0	-7377.067631725053	-3.768753699846858
88000	-7379.657173677766	81.0	-7375.888882591685	-3.7682910860808243
89000	-7376.43213660433	81.0	-7371.050788563104	-5.381348041225632
90000	-7375.708854083034	82.0	-7372.178117846651	-3.5307362363824266
91000	-7380.755568981963	83.0	-7377.126656986918	-3.6289119950456072
92000	-7375.9325948712585	84.0	-7371.88876322608	-4.043831645178057
93000	-7376.82798027777	85.0	-7373.206564454303	-3.621415823466898
94000	-7376.292921459619	86.0	-7372.490866855888	-3.8020546037309852
95000	-7376.909696187857	87.0	-7373.166407243828	-3.7432889440290844
96000	-7374.9169040772285	88.0	-7371.221118271956	-3.6957858052726347
97000	-7375.539281863141	89.0	-7371.50084394879	-4.038437914350432
98000	-7375.860940305809	90.0	-7372.4642121761635	-3.3967281296453007
99000	-7378.221603157846	90.0	-7374.5021629234425	-3.7194402344043302
100000	-7376.527803319173	91.0	-7372.972219922118	-3.5555833970551998
101000	-7377.380805529003	92.0	-7373.334063865307	-4.046741663695935
102000	-7377.953366021949	93.0	-7374.402884582959	-3.550481438989558
103000	-7376.933596672755	94.0	-7372.430578448185	-4.503018224569778
104000	-7377.04893502299	95.0	-7373.585998310105	-3.462936712884715
105000	-7379.262097197779	96.0	-7373.902000197793	-5.360096999986244
106000	-7377.453755154124	97.0	-7373.704954906794	-3.7488002473302133
107000	-7378.984177075525	98.0	-7375.176911480385	-3.80726559514011
108000	-7379.831501795547	99.0	-7375.250314096675	-4.581187698872554
109000	-7377.036452833546	99.0	-7372.643062923035	-4.393389910510891
110000	-7375.930589194272	100.0	-7370.936183005304	-4.994406188968506
111000	-7378.861541695488	101.0	-7374.413075570934	-4.448466124554193
112000	-7375.41059375595	102.0	-7371.592560223573	-3.8180335323767265
113000	-7374.076342713795	103.0	-7370.597660564807	-3.478682148989176
114000	-7379.073099969799	104.0	-7375.0839000730275	-3.9891998967717464
115000	-7376.771682492636	105.0	-7372.959972572446	-3.8117099201895606
116000	-7376.785841268666	106.0	-7373.299513492147	-3.4863277765196674
117000	-7375.7231496069735	107.0	-7372.035930016276	-3.6872195906975174
118000	-7375.580680436432	108.0	-7371.938756303215	-3.6419241332167562
119000	-7375.011826354713	108.0	-7371.141509545729	-3.8703168089840707
120000	-7375.73577001033	109.0	-7371.891163672998	-3.844606337331932
121000	-7377.956153447759	110.0	-7374.315281234222	-3.6408722135366904
122000	-7377.026385054775	111.0	-7371.308056917645	-5.7183281371297845
123000	-7374.8041796036405	112.0	-7370.971181284253	-3.832998319387385
124000	-7377.011448351133	113.0	-7370.887025043615	-6.124423307518683
125000	-7377.613322636547	114.0	-7372.355211944769	-5.258110691778429
126000	-7375.460664686948	115.0	-7370.688075606502	-4.7725890804454165
127000	-7379.074875734645	116.0	-7375.015748674332	-4.059127060312286
128000	-7375.199544814069	117.0	-7371.577111116674	-3.6224336973945728
129000	-7375.602258606797	117.0	-7372.032430230785	-3.5698283760108556
130000	-7376.967025048482	118.0	-7372.79529250259	-4.171732545892508
131000	-7374.052269009458	119.0	-7370.683511339455	-3.3687576700018584
132000	-7376.674345678725	120.0	-7373.228526990598	-3.4458186881277655
133000	-7378.79679153724	121.0	-7373.7802519022	-5.0165396350399725
134000	-7375.372864059791	122.0	-7371.658456877573	-3.714407182217477
135000	-7375.9602496540465	123.0	-7372.566006147111	-3.3942435069358146
136000	-7375.925723389203	124.0	-7372.363410539177	-3.5623128500262937
137000	-7375.054492638089	125.0	-7371.494115061599	-3.560377576490549
138000	-7376.585741735834	126.0	-7372.7298045278285	-3.855937208004936
139000	-7376.203387003119	126.0	-7372.234290857943	-3.9690961451761892
140000	-7374.493946392432	127.0	-7370.382550968438	-4.111395423993222
141000	-7378.145537394127	128.0	-7374.781902125136	-3.363635268991034
142000	-7380.266452567389	129.0	-7376.740651941347	-3.525800626041923
143000	-7376.653953902195	130.0	-7373.377065263631	-3.2768886385636704
144000	-7378.038610698646	131.0	-7374.284735868654	-3.753874829992304
145000	-7381.034019206541	132.0	-7377.565844601636	-3.468174604905456
146000	-7374.901011130254	133.0	-7370.828810114458	-4.072201015796393
147000	-7377.778270906715	134.0	-7373.968619546097	-3.8096513606182447
148000	-7374.408200047803	135.0	-7370.814505413653	-3.5936946341494567
149000	-7376.669164957998	135.0	-7371.599993309144	-5.069171648854059
150000	-7379.9987877181975	136.0	-7375.872470094779	-4.126317623419109
151000	-7378.1866669677165	137.0	-7373.89902688027	-4.287640087446987
152000	-7375.846392206894	138.0	-7372.534006574133	-3.312385632760892
153000	-7377.328806175928	139.0	-7373.35403094263	-3.9747752332975184
154000	-7378.465116778184	140.0	-7373.358577825057	-5.106538953126528
155000	-7377.36986948696	141.0	-7372.110667804676	-5.259201682283231
156000	-7375.513653902393	142.0	-7372.119252635795	-3.3944012665975505
157000	-7378.811930992414	143.0	-7374.83817352992	-3.973757462494047
158000	-7377.013682350869	144.0	-7373.518118483357	-3.4955638675121286
159000	-7376.851603195283	144.0	-7373.259084048758	-3.5925191465247464
160000	-7375.676272523017	145.0	-7371.509677280714	-4.1665952423038615
161000	-7379.332464857345	146.0	-7375.803310255061	-3.529154602284156
162000	-7379.341469585892	147.0	-7374.472947280498	-4.868522305393197
163000	-7373.983084648785	148.0	-7370.498209814837	-3.484874833948508
164000	-7374.726718875067	149.0	-7371.148444837198	-3.5782740378680775
165000	-7376.32617589763	150.0	-7372.212225515544	-4.113950382086363
166000	-7378.702453043704	151.0	-7374.550807992832	-4.151645050871349
167000	-7377.451931550962	152.0	-7371.800281825195	-5.6516497257674
168000	-7376.339085366981	153.0	-7372.24251137387	-4.096573993111167
169000	-7374.407864272255	153.0	-7370.955969752201	-3.451894520054594
170000	-7375.778292542475	154.0	-7372.355053189133	-3.423239353341634
171000	-7379.724825577538	155.0	-7376.196239515838	-3.5285860616993836
172000	-7375.980224328964	156.0	-7371.808072089649	-4.17215223931542
173000	-7375.446130371993	157.0	-7371.112741823936	-4.333388548057325
174000	-7378.800196034029	158.0	-7374.984499726351	-3.815696307677788
175000	-7376.715822614825	159.0	-7373.387436974631	-3.328385640194398
176000	-7376.975753185785	160.0	-7373.422988744995	-3.552764440790206
177000	-7379.995824453007	161.0	-7376.302649715508	-3.693174737499675
178000	-7375.411574473406	162.0	-7372.129560513655	-3.282013959751462
179000	-7374.493556963942	162.0	-7370.911828631794	-3.581728332147166
180000	-7375.573018114282	163.0	-7371.8595623220845	-3.7134557921969265
181000	-7377.275647502828	164.0	-7370.735749502896	-6.539897999931643
182000	-7375.61770793092	165.0	-7371.927460009317	-3.690247921602823
183000	-7375.698857821967	166.0	-7371.337922519709	-4.360935302258405
184000	-7376.536481953318	167.0	-7372.065550021951	-4.470931931366691
185000	-7378.944970710656	168.0	-7375.021778677907	-3.9231920327488514
186000	-7378.06441687814	169.0	-7373.797289510722	-4.267127367418166
187000	-7377.464376337909	170.0	-7373.439399617883	-4.024976720025721
188000	-7377.856724382122	171.0	-7374.4062037872045	-3.4505205949172
189000	-7374.095906214429	171.0	-7370.208200678946	-3.8877055354831187
