#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:twin_alignment" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:twin_alignment" name="birthDiffRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:twin_alignment" spec="beast.evolution.tree.Tree">
#                <taxonset id="TaxonSet.twin_alignment" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:twin_alignment" name="distribution" x="@birthRate.t:twin_alignment">
#            <Uniform id="Uniform.100" name="distr" upper="Infinity"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@twin_alignment" id="treeLikelihood.twin_alignment" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:twin_alignment">
#            <siteModel id="SiteModel.s:twin_alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:twin_alignment" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:twin_alignment" name="shape" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:twin_alignment" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:twin_alignment" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:twin_alignment" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:twin_alignment" name="clock.rate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate
0	-7593.475246972601	-7583.064859936619	-10.410387035981923	-7583.064859936619	3.5338720092411458	-10.410387035981923	1.0
1000	-6437.460707084071	-6434.016263267199	-3.444443816872342	-6434.016263267199	1.1921610769713311	-3.444443816872342	1.9177018663395116
2000	-6435.7594982821365	-6432.653576007189	-3.105922274946878	-6432.653576007189	1.119973313576619	-3.105922274946878	1.874334319997583
3000	-6441.1840887518665	-6437.162663312099	-4.021425439767878	-6437.162663312099	1.0958190764544151	-4.021425439767878	2.9536842081120045
4000	-6438.583038823696	-6435.160411572409	-3.4226272512865585	-6435.160411572409	1.1341924454496268	-3.4226272512865585	1.0088789691288917
5000	-6436.688775250914	-6433.302350597883	-3.386424653031314	-6433.302350597883	1.0172944561030004	-3.386424653031314	0.887860652322054
6000	-6436.004304571399	-6433.1739553388425	-2.830349232557051	-6433.1739553388425	1.011286614238634	-2.830349232557051	1.2461003598820668
7000	-6439.869087204776	-6436.762684600581	-3.1064026041947868	-6436.762684600581	1.1379405898317911	-3.1064026041947868	1.7457880267328618
8000	-6437.305506746408	-6433.916469719279	-3.3890370271292336	-6433.916469719279	1.2314254173967245	-3.3890370271292336	1.2168185766721258
9000	-6437.163628059046	-6433.5963486178925	-3.567279441153396	-6433.5963486178925	1.1067839067005196	-3.567279441153396	0.9045605323073552
10000	-6438.591613640845	-6434.6303771916255	-3.9612364492191574	-6434.6303771916255	1.1349569805091893	-3.9612364492191574	0.7751853171650956
11000	-6439.277655254532	-6435.635555353449	-3.642099901083748	-6435.635555353449	1.2811478176665612	-3.642099901083748	1.7408757357712203
12000	-6440.342502203485	-6437.602950828613	-2.7395513748727782	-6437.602950828613	0.9689127801351055	-2.7395513748727782	1.4690587760741238
13000	-6437.496350014813	-6433.958323062087	-3.538026952725536	-6433.958323062087	1.0690316493115297	-3.538026952725536	2.3661866864438768
14000	-6437.143752575415	-6434.066978345565	-3.076774229850527	-6434.066978345565	1.1602031717517776	-3.076774229850527	1.5431143880995932
15000	-6438.478765499489	-6434.479165810808	-3.9995996886809237	-6434.479165810808	1.1951182581181035	-3.9995996886809237	0.7768084130710233
16000	-6439.214517675236	-6436.4811883791235	-2.7333292961119153	-6436.4811883791235	0.992275583845785	-2.7333292961119153	1.9187003807192966
17000	-6436.737687933108	-6433.574968192597	-3.16271974051045	-6433.574968192597	1.151285688306765	-3.16271974051045	1.7173118141193482
18000	-6437.459706240095	-6433.538229065656	-3.921477174439371	-6433.538229065656	1.1058427590869124	-3.921477174439371	0.7593288687761084
19000	-6438.541657609336	-6436.10966779928	-2.4319898100555983	-6436.10966779928	0.9242090980721922	-2.4319898100555983	1.7322840704339895
20000	-6438.9880850798645	-6436.167231523324	-2.820853556541037	-6436.167231523324	1.0149560724411097	-2.820853556541037	1.3136330728055472
21000	-6436.95724016255	-6434.077506101279	-2.879734061271122	-6434.077506101279	0.9972821248167447	-2.879734061271122	1.1616136818316307
22000	-6437.150153317784	-6433.403956299293	-3.7461970184916358	-6433.403956299293	1.1173728132929133	-3.7461970184916358	2.427891307501381
23000	-6439.808426661398	-6435.804363321889	-4.004063339508786	-6435.804363321889	1.1273725672738235	-4.004063339508786	2.442469835578099
24000	-6436.824870144193	-6434.22362328411	-2.6012468600825915	-6434.22362328411	1.000147127570443	-2.6012468600825915	1.832593201899114
25000	-6435.6707234794	-6432.394747445445	-3.2759760339545654	-6432.394747445445	1.1014190108991984	-3.2759760339545654	1.0224868484727745
26000	-6437.809881391762	-6434.568462604119	-3.2414187876425458	-6434.568462604119	1.0958615286870796	-3.2414187876425458	1.0921541077030752
